Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,table_1_flag,Geocoded_City1,Geocoded_City2
2017,2,30977,33851,"Chicago, IL","Oklahoma City, OK",693,398,189.32,AA,0.3582,205.97,WN,0.3445,171.4,1,"Chicago, IL
(41.775002, -87.696388)","Oklahoma City, OK
(35.468494, -97.521264)"
2017,1,30140,33570,"Albuquerque, NM","San Diego, CA",628,282,179.06,WN,0.9156,175.02,WN,0.9156,175.02,1,"Albuquerque, NM
(35.084248, -106.649241)","San Diego, CA
(32.71576, -117.163817)"
2017,1,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",223,283,142.68,DL,0.5302,148.24,B6,0.4066,133.02,1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Syracuse, NY
(43.047945, -76.147448)"
2017,1,30423,31057,"Austin, TX","Charlotte, NC",1032,252,268.25,AA,0.8137,273.32,UA,0.045,223.9,1,"Austin, TX
(30.264979, -97.746598)","Charlotte, NC
(35.222936, -80.840161)"
2017,3,30529,33570,"Hartford, CT","San Diego, CA",2502,189,306.45,WN,0.3128,295.22,UA,0.2243,285.12,1,"Hartford, CT
(41.765775, -72.673356)","San Diego, CA
(32.71576, -117.163817)"
2017,3,33667,33570,"Norfolk, VA (Metropolitan Area)","San Diego, CA",2330,344,296.26,AA,0.3794,296.29,WN,0.2301,281.15,1,"Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)","San Diego, CA
(32.71576, -117.163817)"
2017,3,32467,34524,"Miami, FL (Metropolitan Area)","Richmond, VA",825,373,170.66,B6,0.5371,151.75,B6,0.5371,151.75,1,"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)","Richmond, VA
(37.540759, -77.433932)"
2017,1,30397,30466,"Atlanta, GA (Metropolitan Area)","Phoenix, AZ",1587,1291,201.09,DL,0.4886,235.08,WN,0.21,177.2,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Phoenix, AZ
(30.406931, -87.217578)"
2017,2,32337,34057,"Indianapolis, IN","Portland, OR",1877,185,286.86,WN,0.2987,271.21,WN,0.2987,271.21,1,"Indianapolis, IN
(39.76845, -86.156212)","Portland, OR
(45.516018, -122.681425)"
2017,3,33495,30466,"New Orleans, LA","Phoenix, AZ",1300,232,261.95,WN,0.6259,263.62,UA,0.1172,251.65,1,"New Orleans, LA
(29.950621, -90.074948)","Phoenix, AZ
(30.406931, -87.217578)"
2017,1,34614,33570,"Salt Lake City, UT","San Diego, CA",626,1027,156.2,DL,0.6277,169.17,AS,0.2415,119.51,1,"Salt Lake City, UT
(40.758478, -111.888142)","San Diego, CA
(32.71576, -117.163817)"
2017,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",1342,1075,303.72,WN,0.5191,287.83,WN,0.5191,287.83,1,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,1,30599,32467,"Birmingham, AL","Miami, FL (Metropolitan Area)",661,163,259.01,AA,0.4792,262.31,WN,0.152,215.35,1,"Birmingham, AL
(33.522859, -86.807705)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
2017,2,32337,34492,"Indianapolis, IN","Raleigh/Durham, NC",489,238,223.2,DL,0.648,221.01,WN,0.1353,203,1,"Indianapolis, IN
(39.76845, -86.156212)","Raleigh/Durham, NC
(42.673348, -72.179683)"
2017,1,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8355,345.91,UA,0.3074,424.55,B6,0.1594,268,1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2017,1,30977,34262,"Chicago, IL","Palm Springs, CA",1657,306,307.67,AA,0.7721,292.14,AA,0.7721,292.14,1,"Chicago, IL
(41.775002, -87.696388)","Palm Springs, CA
(33.830302, -116.546843)"
2017,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,448,283.05,WN,0.6289,286.2,DL,0.1225,270.09,1,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","St. Louis, MO
(38.630276, -90.200309)"
2017,1,33198,31123,"Kansas City, MO","St. Louis, MO",237,212,173.5,WN,1,173.5,WN,1,173.5,1,"Kansas City, MO
(39.099792, -94.578559)","St. Louis, MO
(38.630276, -90.200309)"
2017,2,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",597,383,250.17,AA,0.564,263.38,WN,0.3898,227.4,1,"Birmingham, AL
(33.522859, -86.807705)","Dallas/Fort Worth, TX
(40.11086, -77.035636)"
2017,1,30423,33495,"Austin, TX","New Orleans, LA",444,313,217.62,WN,0.8252,212.73,WN,0.8252,212.73,1,"Austin, TX
(30.264979, -97.746598)","New Orleans, LA
(29.950621, -90.074948)"
2017,2,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",249,3063,202.14,DL,0.3704,210.58,AA,0.3375,203.68,1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,3,30849,30325,"Bozeman, MT","Denver, CO",524,212,189.85,UA,0.6446,229.31,F9,0.2616,91.14,1,"Bozeman, MT
(45.679294, -111.046611)","Denver, CO
(39.738453, -104.984853)"
2017,3,30397,33316,"Atlanta, GA (Metropolitan Area)","Omaha, NE",821,249,239.06,DL,0.8249,240.7,WN,0.1205,216.74,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Omaha, NE
(46.07035, -93.666319)"
2017,2,32211,33667,"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",2154,223,302.58,WN,0.359,282.93,UA,0.1615,281.08,1,"Las Vegas, NV
(36.169202, -115.140597)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)"
2017,3,31454,35356,"Orlando, FL","Trenton, NJ",896,201,86.21,F9,0.9973,86.25,F9,0.9973,86.25,1,"Orlando, FL
(28.538331, -81.378879)","Trenton, NJ
(40.220572, -74.759709)"
2017,3,32211,30693,"Las Vegas, NV","Nashville, TN",1587,668,209.1,WN,0.7237,222.29,F9,0.1413,96.06,1,"Las Vegas, NV
(36.169202, -115.140597)","Nashville, TN
(36.166687, -86.779932)"
2017,1,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,2225,208.06,DL,0.4704,259.15,AA,0.1866,175.78,1,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
2017,1,34576,30852,"Rochester, NY","Washington, DC (Metropolitan Area)",296,258,166.31,AA,0.4961,149.68,AA,0.4961,149.68,1,"Rochester, NY
(43.155708, -77.612547)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",737,1260,173.14,AA,0.785,178.68,B6,0.1551,140.1,1,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Charlotte, NC
(35.222936, -80.840161)"
2017,2,31066,31714,"Columbus, OH","Fort Myers, FL",930,432,167.06,WN,0.7816,165.64,WN,0.7816,165.64,1,"Columbus, OH
(39.962649, -82.996216)","Fort Myers, FL
(40.253979, -103.801495)"
2017,1,32211,34057,"Las Vegas, NV","Portland, OR",763,1598,142.67,AS,0.4379,141.51,NK,0.1014,91.73,1,"Las Vegas, NV
(36.169202, -115.140597)","Portland, OR
(45.516018, -122.681425)"
2017,1,30994,31453,"Charleston, SC","Houston, TX",928,194,229.94,WN,0.4585,200.83,WN,0.4585,200.83,1,"Charleston, SC
(32.77647, -79.931027)","Houston, TX
(29.760803, -95.369506)"
2017,1,31295,34614,"Detroit, MI","Salt Lake City, UT",1481,314,311.38,DL,0.841,325.23,F9,0.0141,103.75,1,"Detroit, MI
(42.332916, -83.047853)","Salt Lake City, UT
(40.758478, -111.888142)"
2017,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,4722,170.01,DL,0.329,176.97,B6,0.2558,137.54,1,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2017,3,30397,34100,"Atlanta, GA (Metropolitan Area)","Philadelphia, PA",666,2162,171.32,DL,0.4143,200.52,WN,0.1334,142.97,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Philadelphia, PA
(39.951061, -75.16562)"
2017,1,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",601,320,123.56,NK,0.7116,87.13,NK,0.7116,87.13,1,"Myrtle Beach, SC
(33.68785, -78.883852)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2017,2,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,734,215.45,WN,0.4425,178.99,WN,0.4425,178.99,1,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Indianapolis, IN
(39.76845, -86.156212)"
2017,2,30868,30852,"Columbia, SC","Washington, DC (Metropolitan Area)",438,245,212.17,AA,0.7021,211.86,UA,0.1987,183.39,1,"Columbia, SC
(39.962649, -82.996216)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,1,30423,34057,"Austin, TX","Portland, OR",1715,309,233.96,AS,0.3544,258.01,UA,0.1612,203.21,1,"Austin, TX
(30.264979, -97.746598)","Portland, OR
(45.516018, -122.681425)"
2017,3,30529,32457,"Hartford, CT","San Francisco, CA (Metropolitan Area)",2625,413,323.82,UA,0.3097,364.53,WN,0.2045,296.78,1,"Hartford, CT
(41.765775, -72.673356)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2017,1,33198,34100,"Kansas City, MO","Philadelphia, PA",1038,296,263.79,AA,0.6192,272.02,DL,0.1019,235.28,1,"Kansas City, MO
(39.099792, -94.578559)","Philadelphia, PA
(39.951061, -75.16562)"
2017,2,30194,34057,"Dallas/Fort Worth, TX","Portland, OR",1626,836,220.92,AA,0.4153,249.9,AS,0.3074,184.26,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Portland, OR
(45.516018, -122.681425)"
2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,238,337.39,WN,0.4954,277.95,WN,0.4954,277.95,1,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
2017,1,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,1083,154.03,UA,0.2453,173.75,NK,0.2009,103.18,1,"Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
2017,2,30194,33214,"Dallas/Fort Worth, TX","San Antonio, TX",248,1326,185.09,WN,0.6151,181.48,WN,0.6151,181.48,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","San Antonio, TX
(29.425173, -98.494599)"
2017,3,31650,30693,"Minneapolis/St. Paul, MN","Nashville, TN",695,599,201.24,DL,0.5724,222.79,WN,0.3628,168.76,1,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Nashville, TN
(36.166687, -86.779932)"
2017,1,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,2843,217.99,AA,0.2617,235.55,F9,0.1107,98.57,1,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Orlando, FL
(28.538331, -81.378879)"
2017,1,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,1117,171.76,DL,0.4247,168.71,B6,0.4179,161.62,1,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Raleigh/Durham, NC
(42.673348, -72.179683)"
2017,2,33570,32457,"San Diego, CA","San Francisco, CA (Metropolitan Area)",447,6896,150.5,WN,0.6963,149.37,WN,0.6963,149.37,1,"San Diego, CA
(32.71576, -117.163817)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2017,3,30325,33342,"Denver, CO","Milwaukee, WI",896,1115,149.25,WN,0.5656,156.65,F9,0.1796,86.97,1,"Denver, CO
(39.738453, -104.984853)","Milwaukee, WI
(43.041072, -87.909421)"
2017,2,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,437,207.83,WN,0.3679,199.82,AS,0.3412,162.66,1,"Boise, ID
(43.597772, -83.884521)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2017,2,30397,32211,"Atlanta, GA (Metropolitan Area)","Las Vegas, NV",1747,2184,219.51,DL,0.3986,296.72,F9,0.1328,114.36,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Las Vegas, NV
(36.169202, -115.140597)"
2017,3,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",1900,818,215.64,DL,0.4446,271.69,F9,0.3416,115.18,1,"Cincinnati, OH
(39.104427, -84.513808)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
2017,2,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",404,5709,157.33,WN,0.8129,162.2,B6,0.087,117.3,1,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Sacramento, CA
(38.582087, -121.50012)"
2017,1,31638,33570,"Fresno, CA","San Diego, CA",314,193,139.15,AS,0.9216,136.15,AS,0.9216,136.15,1,"Fresno, CA
(36.731654, -119.785856)","San Diego, CA
(32.71576, -117.163817)"
2017,3,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",592,252,209.78,AA,0.9762,208.38,AA,0.9762,208.38,1,"Colorado Springs, CO
(38.835224, -104.819798)","Dallas/Fort Worth, TX
(40.11086, -77.035636)"
2017,2,32337,34100,"Indianapolis, IN","Philadelphia, PA",588,347,310.1,AA,0.825,321.31,WN,0.0547,228.14,1,"Indianapolis, IN
(39.76845, -86.156212)","Philadelphia, PA
(39.951061, -75.16562)"
2017,1,31453,34653,"Houston, TX","Tulsa, OK",453,545,235.79,WN,0.5433,223.11,WN,0.5433,223.11,1,"Houston, TX
(29.760803, -95.369506)","Tulsa, OK
(61.096484, -160.967455)"
2017,1,30325,33570,"Denver, CO","San Diego, CA",853,1607,171,WN,0.5196,179.02,F9,0.219,91.01,1,"Denver, CO
(39.738453, -104.984853)","San Diego, CA
(32.71576, -117.163817)"
2017,3,30325,34653,"Denver, CO","Tulsa, OK",541,402,176.26,WN,0.5293,169.61,WN,0.5293,169.61,1,"Denver, CO
(39.738453, -104.984853)","Tulsa, OK
(61.096484, -160.967455)"
2017,3,30325,31650,"Denver, CO","Minneapolis/St. Paul, MN",680,2671,136.04,DL,0.3133,161.91,UA,0.2018,137.18,1,"Denver, CO
(39.738453, -104.984853)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
2017,1,30397,33851,"Atlanta, GA (Metropolitan Area)","Oklahoma City, OK",761,228,253.6,DL,0.7932,255.85,WN,0.1134,238.44,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Oklahoma City, OK
(35.468494, -97.521264)"
2017,2,30397,32070,"Atlanta, GA (Metropolitan Area)","Harrisburg, PA",620,194,258.57,DL,0.9167,257.53,DL,0.9167,257.53,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Harrisburg, PA
(40.259572, -76.881821)"
2017,2,32337,32457,"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",1943,565,320.84,UA,0.3686,363.78,WN,0.3394,283.04,1,"Indianapolis, IN
(39.76845, -86.156212)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2017,3,30325,31986,"Denver, CO","Grand Rapids, MI",1015,329,242.05,UA,0.5915,242.13,WN,0.2711,234.44,1,"Denver, CO
(39.738453, -104.984853)","Grand Rapids, MI
(47.925705, -97.036068)"
2017,1,33105,34761,"Cincinnati, OH","Sanford, FL",735,196,86.79,G4,1,86.79,G4,1,86.79,1,"Cincinnati, OH
(39.104427, -84.513808)","Sanford, FL
(37.78008, -122.420168)"
2017,3,34653,30852,"Tulsa, OK","Washington, DC (Metropolitan Area)",1071,205,242.91,AA,0.3471,273.32,G4,0.1754,86.93,1,"Tulsa, OK
(61.096484, -160.967455)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,1,34570,30852,"Reno, NV","Washington, DC (Metropolitan Area)",2286,186,298.08,WN,0.3522,272.99,WN,0.3522,272.99,1,"Reno, NV
(30.177159, -95.162771)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,2,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",2553,678,305.85,B6,0.3784,265.52,B6,0.3784,265.52,1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Sacramento, CA
(38.582087, -121.50012)"
2017,2,30977,34576,"Chicago, IL","Rochester, NY",528,281,226.52,AA,0.502,235.23,UA,0.4401,215.24,1,"Chicago, IL
(41.775002, -87.696388)","Rochester, NY
(43.155708, -77.612547)"
2017,3,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",223,370,145.38,DL,0.5345,147.92,B6,0.375,137.44,1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Syracuse, NY
(43.047945, -76.147448)"
2017,1,30423,30647,"Austin, TX","Cleveland, OH (Metropolitan Area)",1174,187,215.75,WN,0.2491,199.02,G4,0.1607,82.55,1,"Austin, TX
(30.264979, -97.746598)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)"
2017,3,33316,33570,"Omaha, NE","San Diego, CA",1313,233,196.24,WN,0.4683,200.69,AS,0.1524,158.72,1,"Omaha, NE
(46.07035, -93.666319)","San Diego, CA
(32.71576, -117.163817)"
2017,1,30194,34057,"Dallas/Fort Worth, TX","Portland, OR",1626,642,217.23,AA,0.408,240.95,WN,0.1869,190.82,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Portland, OR
(45.516018, -122.681425)"
2017,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",795,6524,194.3,DL,0.573,217.24,WN,0.1396,118.93,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2017,1,31871,30852,"Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",426,242,195.31,AA,0.7062,193.37,WN,0.1079,175.43,1,"Greenville/Spartanburg, SC
(44.513288, -88.013256)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,2,31057,33244,"Charlotte, NC","Memphis, TN",511,235,269.73,AA,0.8893,272.24,DL,0.0939,250.18,1,"Charlotte, NC
(35.222936, -80.840161)","Memphis, TN
(35.143378, -90.052136)"
2017,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,1367,233.8,UA,0.4668,255.25,B6,0.1571,179.8,1,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Houston, TX
(29.760803, -95.369506)"
2017,3,32467,33342,"Miami, FL (Metropolitan Area)","Milwaukee, WI",1258,211,178.92,DL,0.3789,188.1,WN,0.3676,162.13,1,"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)","Milwaukee, WI
(43.041072, -87.909421)"
2017,3,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",540,3149,198.65,DL,0.5432,228.84,NK,0.1433,87.23,1,"Detroit, MI
(42.332916, -83.047853)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2017,3,33192,31884,"Sacramento, CA","Spokane, WA",649,224,175.29,WN,0.482,157.32,WN,0.482,157.32,1,"Sacramento, CA
(38.582087, -121.50012)","Spokane, WA
(47.658999, -117.425022)"
2017,1,31650,33192,"Minneapolis/St. Paul, MN","Sacramento, CA",1517,194,292.71,DL,0.5103,308.57,UA,0.1071,272.57,1,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Sacramento, CA
(38.582087, -121.50012)"
2017,1,30647,33495,"Cleveland, OH (Metropolitan Area)","New Orleans, LA",917,185,222.69,WN,0.3044,231.11,G4,0.1558,82.67,1,"Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)","New Orleans, LA
(29.950621, -90.074948)"
2017,2,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",985,2565,181.69,AA,0.5658,202.63,NK,0.1319,85.67,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Orlando, FL
(28.538331, -81.378879)"
2017,2,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",1741,253,323.74,AA,0.3859,360.93,WN,0.3651,275.18,1,"El Paso, TX
(31.76006, -106.492257)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,2,30194,33256,"Dallas/Fort Worth, TX","Mission/McAllen/Edinburg, TX",469,192,240.65,AA,0.9657,241.06,UA,0.0235,230.1,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Mission/McAllen/Edinburg, TX
(43.153621, -93.201042)"
2017,3,30977,34614,"Chicago, IL","Salt Lake City, UT",1259,1112,211.35,DL,0.3347,216.28,WN,0.2084,201.53,1,"Chicago, IL
(41.775002, -87.696388)","Salt Lake City, UT
(40.758478, -111.888142)"
2017,3,30397,30194,"Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",731,3151,164.96,DL,0.4019,179.52,WN,0.2187,147.68,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Dallas/Fort Worth, TX
(40.11086, -77.035636)"
2017,3,30713,30977,"Boise, ID","Chicago, IL",1448,206,274.49,UA,0.336,311.51,WN,0.3102,235.49,1,"Boise, ID
(43.597772, -83.884521)","Chicago, IL
(41.775002, -87.696388)"
2017,1,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,6060,133.61,WN,0.5499,127.58,WN,0.5499,127.58,1,"Las Vegas, NV
(36.169202, -115.140597)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2017,1,31650,31123,"Minneapolis/St. Paul, MN","St. Louis, MO",448,515,237.55,DL,0.6353,247.65,WN,0.3253,215.46,1,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","St. Louis, MO
(38.630276, -90.200309)"
2017,3,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",717,572,179.43,UA,0.4022,167.19,UA,0.4022,167.19,1,"Chicago, IL
(41.775002, -87.696388)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)"
2017,3,31650,34614,"Minneapolis/St. Paul, MN","Salt Lake City, UT",991,498,281.1,DL,0.7975,296.38,F9,0.0537,118.94,1,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Salt Lake City, UT
(40.758478, -111.888142)"
2017,3,30666,32211,"Bellingham, WA","Las Vegas, NV",954,482,86.82,G4,0.9531,81.95,G4,0.9531,81.95,1,"Bellingham, WA
(41.698264, -88.077915)","Las Vegas, NV
(36.169202, -115.140597)"
2017,1,30977,34986,"Chicago, IL","Sarasota/Bradenton, FL",1050,160,312.65,UA,0.8394,308.85,UA,0.8394,308.85,1,"Chicago, IL
(41.775002, -87.696388)","Sarasota/Bradenton, FL
(27.336483, -82.538602)"
2017,2,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",1624,853,282.13,DL,0.3251,286.92,WN,0.1795,243.59,1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","San Antonio, TX
(29.425173, -98.494599)"
2017,2,31057,34027,"Charlotte, NC","West Palm Beach/Palm Beach, FL",590,206,268.64,AA,0.8803,270.55,DL,0.1053,256.02,1,"Charlotte, NC
(35.222936, -80.840161)","West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)"
2017,1,30977,34027,"Chicago, IL","West Palm Beach/Palm Beach, FL",1144,654,202.68,AA,0.7473,212.55,F9,0.079,95.27,1,"Chicago, IL
(41.775002, -87.696388)","West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)"
2017,3,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",2329,5738,269.51,UA,0.3043,293.72,WN,0.1794,251.12,1,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,2,33495,31454,"New Orleans, LA","Orlando, FL",551,857,157.68,WN,0.805,162.16,NK,0.0478,82.18,1,"New Orleans, LA
(29.950621, -90.074948)","Orlando, FL
(28.538331, -81.378879)"
2017,3,30325,31123,"Denver, CO","St. Louis, MO",770,1276,150.04,WN,0.6431,160.01,F9,0.1891,82.13,1,"Denver, CO
(39.738453, -104.984853)","St. Louis, MO
(38.630276, -90.200309)"
2017,1,31453,32211,"Houston, TX","Las Vegas, NV",1235,1714,204.31,WN,0.371,207.76,NK,0.2259,106.74,1,"Houston, TX
(29.760803, -95.369506)","Las Vegas, NV
(36.169202, -115.140597)"
2017,2,31066,33570,"Columbus, OH","San Diego, CA",1964,203,276.66,WN,0.474,265.5,WN,0.474,265.5,1,"Columbus, OH
(39.962649, -82.996216)","San Diego, CA
(32.71576, -117.163817)"
2017,1,31453,32896,"Houston, TX","Lubbock, TX",474,195,233.64,WN,0.5251,227.69,WN,0.5251,227.69,1,"Houston, TX
(29.760803, -95.369506)","Lubbock, TX
(41.181125, -96.030508)"
2017,1,30194,32600,"Dallas/Fort Worth, TX","Little Rock, AR",304,324,174.42,AA,0.5706,184.09,WN,0.4252,161.3,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Little Rock, AR
(34.748745, -92.275105)"
2017,1,32337,34082,"Indianapolis, IN","Punta Gorda, FL",916,164,107.16,G4,1,107.16,G4,1,107.16,1,"Indianapolis, IN
(39.76845, -86.156212)","Punta Gorda, FL
(40.881194, -88.628678)"
