tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table1a,2018,3,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,12954,IAH,LGB,1390,3,299.98,AA,0.8889,295.96,AA,0.8889,295.96,,,201831226612954IAHLGB
Table1a,2018,3,31453,33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",12266,14098,IAH,PHF,1209,18,243.88,AA,0.8743,243.14,AA,0.8743,243.14,,,201831226614098IAHPHF
Table1a,2018,3,31453,34057,"Houston, TX","Portland, OR",12266,14057,IAH,PDX,1843,324,313.12,UA,0.782,324.1,NK,0.0272,106.93,,,201831226614057IAHPDX
Table1a,2018,3,31453,33158,"Houston, TX","Midland/Odessa, TX",12266,13158,IAH,MAF,441,359,370.02,UA,0.9746,370.57,AA,0.0239,357.77,,,201831226613158IAHMAF
Table1a,2018,3,31453,33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",12266,13931,IAH,ORF,1209,133,263.88,UA,0.6225,271.06,AA,0.1895,246.07,,,201831226613931IAHORF
Table1a,2018,3,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,11278,HSV,DCA,641,216,333.84,AA,0.9155,326.5,AA,0.9155,326.5,,,201831221711278HSVDCA
Table1a,2018,3,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,10821,HSV,BWI,641,63,294.74,DL,0.8073,292.07,DL,0.8073,292.07,,,201831221710821HSVBWI
Table1a,2018,3,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,12264,HSV,IAD,641,16,361.63,UA,0.3733,304.61,UA,0.3733,304.61,,,201831221712264HSVIAD
Table1a,2018,3,32337,32467,"Indianapolis, IN","Miami, FL (Metropolitan Area)",12339,11697,IND,FLL,1020,375,148.48,WN,0.545,159.11,G4,0.2772,88.68,,,201831233911697INDFLL
Table1a,2018,3,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",12339,11618,IND,EWR,701,631,188.57,UA,0.6402,211.97,WN,0.3181,134.7,,,201831233911618INDEWR
Table1a,2018,3,32337,30852,"Indianapolis, IN","Washington, DC (Metropolitan Area)",12339,11278,IND,DCA,516,532,193.2,AA,0.917,193.96,WN,0.0256,146.97,,,201831233911278INDDCA
Table1a,2018,3,32337,30852,"Indianapolis, IN","Washington, DC (Metropolitan Area)",12339,10821,IND,BWI,516,436,167.03,WN,0.9022,162.39,WN,0.9022,162.39,,,201831233910821INDBWI
Table1a,2018,3,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,10800,IND,BUR,1814,43,241.24,WN,0.7675,217.13,WN,0.7675,217.13,,,201831233910800INDBUR
Table1a,2018,3,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",12339,12391,IND,ISP,701,15,238.93,WN,0.9051,236.49,WN,0.9051,236.49,,,201831233912391INDISP
Table1a,2018,3,32337,30852,"Indianapolis, IN","Washington, DC (Metropolitan Area)",12339,12264,IND,IAD,516,147,189.32,UA,0.924,187.83,WN,0.0103,126.71,,,201831233912264INDIAD
Table1a,2018,3,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",12339,12197,IND,HPN,701,17,236.25,AA,0.4562,225.45,UA,0.175,197.82,,,201831233912197INDHPN
Table1a,2018,3,32337,33195,"Indianapolis, IN","Tampa, FL (Metropolitan Area)",12339,15304,IND,TPA,840,503,167.97,WN,0.8104,155.42,WN,0.8104,155.42,,,201831233915304INDTPA
Table1a,2018,3,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",12339,15070,IND,SWF,701,6,259.05,AA,0.7586,247.77,AA,0.7586,247.77,,,201831233915070INDSWF
Table1a,2018,3,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,14908,IND,SNA,1814,119,318.82,WN,0.3511,270.6,WN,0.3511,270.6,,,201831233914908INDSNA
Table1a,2018,3,32337,32457,"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",12339,14831,IND,SJC,1943,86,278.04,WN,0.4307,239.1,WN,0.4307,239.1,,,201831233914831INDSJC
Table1a,2018,3,32337,32457,"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",12339,14771,IND,SFO,1943,534,269.13,UA,0.5513,270.75,AS,0.2421,244.68,,,201831233914771INDSFO
Table1a,2018,3,32337,33195,"Indianapolis, IN","Tampa, FL (Metropolitan Area)",12339,14112,IND,PIE,840,161,83.21,G4,1,83.21,G4,1,83.21,,,201831233914112INDPIE
Table1a,2018,3,32337,30466,"Indianapolis, IN","Phoenix, AZ",12339,14107,IND,PHX,1488,462,261.91,WN,0.468,236.16,WN,0.468,236.16,,,201831233914107INDPHX
Table1a,2018,3,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,13891,IND,ONT,1814,73,294.24,WN,0.537,279.68,WN,0.537,279.68,,,201831233913891INDONT
Table1a,2018,3,32337,32457,"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",12339,13796,IND,OAK,1943,187,200.69,WN,0.9037,195.07,WN,0.9037,195.07,,,201831233913796INDOAK
Table1a,2018,3,32337,32467,"Indianapolis, IN","Miami, FL (Metropolitan Area)",12339,13303,IND,MIA,1020,217,204.71,AA,0.848,205.33,DL,0.1315,204.95,,,201831233913303INDMIA
Table1a,2018,3,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,12954,IND,LGB,1814,7,280.19,AA,0.4677,312.11,WN,0.3065,248.18,,,201831233912954INDLGB
Table1a,2018,3,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",12339,12953,IND,LGA,701,579,199.55,DL,0.6731,207.83,AA,0.3001,180.69,,,201831233912953INDLGA
Table1a,2018,3,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,12892,IND,LAX,1814,689,265.96,AA,0.3752,288.19,WN,0.3438,227.31,,,201831233912892INDLAX
Table1a,2018,3,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",12339,12478,IND,JFK,701,204,183.58,DL,0.754,180.6,DL,0.754,180.6,,,201831233912478INDJFK
Table1a,2018,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12391,JAX,ISP,869,24,233.5,WN,0.9174,228.15,WN,0.9174,228.15,,,201831245112391JAXISP
Table1a,2018,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12478,JAX,JFK,869,678,166.96,B6,0.7101,162.92,B6,0.7101,162.92,,,201831245112478JAXJFK
Table1a,2018,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,12892,JAX,LAX,2153,233,303.32,DL,0.3203,357.46,WN,0.1986,233.53,,,201831245112892JAXLAX
Table1a,2018,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12953,JAX,LGA,869,427,194.83,DL,0.8568,196.84,F9,0.0153,93.42,,,201831245112953JAXLGA
Table1a,2018,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,12954,JAX,LGB,2153,2,295.62,AA,0.5,405.5,DL,0.125,159,,,201831245112954JAXLGB
Table1a,2018,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,13891,JAX,ONT,2153,31,346.65,AA,0.695,356.72,WN,0.2021,317.34,,,201831245113891JAXONT
Table1a,2018,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,15070,JAX,SWF,869,5,259.61,AA,0.6667,274.54,B6,0.1667,181.14,,,201831245115070JAXSWF
Table1a,2018,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,10800,JAX,BUR,2153,6,316.49,WN,0.6949,271.66,UA,0.1186,263.23,,,201831245110800JAXBUR
Table1a,2018,3,31136,30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",12451,10821,JAX,BWI,663,362,200.21,WN,0.8332,197.14,AA,0.0884,186.35,,,201831245110821JAXBWI
Table1a,2018,3,31136,30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",12451,11278,JAX,DCA,663,621,160.71,AA,0.4648,181.25,B6,0.4562,134.08,,,201831245111278JAXDCA
Table1a,2018,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,11618,JAX,EWR,869,384,202.43,UA,0.8339,197.53,WN,0.0159,148.61,,,201831245111618JAXEWR
Table1a,2018,3,31136,32467,"Jacksonville, FL","Miami, FL (Metropolitan Area)",12451,11697,JAX,FLL,335,410,108.82,B6,0.5626,111.84,WN,0.4242,102,,,201831245111697JAXFLL
Table1a,2018,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12197,JAX,HPN,869,20,250.55,DL,0.547,271.41,AA,0.442,223.88,,,201831245112197JAXHPN
Table1a,2018,3,31136,30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",12451,12264,JAX,IAD,663,146,178.03,UA,0.7602,170.59,WN,0.0913,131.41,,,201831245112264JAXIAD
Table1a,2018,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,14908,JAX,SNA,2153,61,363.81,DL,0.3542,390.66,WN,0.1002,268.82,,,201831245114908JAXSNA
Table1a,2018,3,31136,32467,"Jacksonville, FL","Miami, FL (Metropolitan Area)",12451,13303,JAX,MIA,335,214,162.58,AA,0.9797,162.64,AA,0.9797,162.64,,,201831245113303JAXMIA
Table1a,2018,3,31136,32457,"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",12451,14771,JAX,SFO,2366,168,312.08,DL,0.3281,351.45,AA,0.3158,283.46,,,201831245114771JAXSFO
Table1a,2018,3,31136,32457,"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",12451,14831,JAX,SJC,2366,42,324.72,AA,0.3376,339.05,WN,0.183,258.1,,,201831245114831JAXSJC
Table1a,2018,3,31136,32457,"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",12451,13796,JAX,OAK,2366,32,283.32,WN,0.8048,264.77,WN,0.8048,264.77,,,201831245113796JAXOAK
Table1a,2018,3,32441,31703,"Jackson, WY","New York City, NY (Metropolitan Area)",12441,11618,JAC,EWR,1894,73,476.75,UA,0.6128,516.11,AA,0.1083,410.07,,,201831244111618JACEWR
Table1a,2018,3,32441,31703,"Jackson, WY","New York City, NY (Metropolitan Area)",12441,12197,JAC,HPN,1894,7,454.49,UA,0.45,404.6,UA,0.45,404.6,,,201831244112197JACHPN
Table1a,2018,3,32441,31703,"Jackson, WY","New York City, NY (Metropolitan Area)",12441,12478,JAC,JFK,1894,37,501.66,DL,0.7713,536.46,AA,0.1584,369.38,,,201831244112478JACJFK
Table1a,2018,3,32441,31703,"Jackson, WY","New York City, NY (Metropolitan Area)",12441,12953,JAC,LGA,1894,101,412.89,UA,0.6919,415.72,AA,0.1751,409.33,,,201831244112953JACLGA
Table1a,2018,3,31648,32575,"Kalispell, MT","Los Angeles, CA (Metropolitan Area)",11648,12954,FCA,LGB,1027,1,426.75,DL,1,426.75,DL,1,426.75,,,201831164812954FCALGB
Table1a,2018,3,31648,32575,"Kalispell, MT","Los Angeles, CA (Metropolitan Area)",11648,13891,FCA,ONT,1027,12,287.1,DL,0.4364,335.4,UA,0.3,232.12,,,201831164813891FCAONT
Table1a,2018,3,31648,32575,"Kalispell, MT","Los Angeles, CA (Metropolitan Area)",11648,12892,FCA,LAX,1027,163,199.26,UA,0.4072,219.72,G4,0.2794,105.39,,,201831164812892FCALAX
Table1a,2018,3,31648,32575,"Kalispell, MT","Los Angeles, CA (Metropolitan Area)",11648,10800,FCA,BUR,1027,9,296.15,AS,0.5116,277.58,AS,0.5116,277.58,,,201831164810800FCABUR
Table1a,2018,3,31648,32575,"Kalispell, MT","Los Angeles, CA (Metropolitan Area)",11648,14908,FCA,SNA,1027,31,308.43,DL,0.542,323.23,AS,0.3007,290.35,,,201831164814908FCASNA
Table1a,2018,3,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12953,MCI,LGA,1148,727,234.26,DL,0.5934,255.54,WN,0.2942,203.94,,,201831319812953MCILGA
Table1a,2018,3,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,12954,MCI,LGB,1363,8,253.74,WN,0.473,201.64,WN,0.473,201.64,,,201831319812954MCILGB
Table1a,2018,3,33198,33195,"Kansas City, MO","Tampa, FL (Metropolitan Area)",13198,15304,MCI,TPA,1048,388,197.15,WN,0.7743,192.21,UA,0.0496,165.14,,,201831319815304MCITPA
Table1a,2018,3,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,15070,MCI,SWF,1148,5,384.79,AA,0.5909,322.49,AA,0.5909,322.49,,,201831319815070MCISWF
Table1a,2018,3,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,14908,MCI,SNA,1363,128,297.93,WN,0.5739,282.48,WN,0.5739,282.48,,,201831319814908MCISNA
Table1a,2018,3,33198,32467,"Kansas City, MO","Miami, FL (Metropolitan Area)",13198,13303,MCI,MIA,1251,117,254.17,AA,0.6766,255.86,AA,0.6766,255.86,,,201831319813303MCIMIA
Table1a,2018,3,33198,32457,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",13198,14831,MCI,SJC,1499,139,235.53,WN,0.5857,233.14,DL,0.1402,225.33,,,201831319814831MCISJC
Table1a,2018,3,33198,32457,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",13198,14771,MCI,SFO,1499,351,246.05,UA,0.4969,259.64,AS,0.226,229.65,,,201831319814771MCISFO
Table1a,2018,3,33198,32457,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",13198,13796,MCI,OAK,1499,252,243.22,WN,0.8945,249.53,NK,0.0641,120.87,,,201831319813796MCIOAK
Table1a,2018,3,33198,33195,"Kansas City, MO","Tampa, FL (Metropolitan Area)",13198,14112,MCI,PIE,1048,38,98.4,G4,1,98.4,G4,1,98.4,,,201831319814112MCIPIE
Table1a,2018,3,33198,30466,"Kansas City, MO","Phoenix, AZ",13198,14107,MCI,PHX,1044,616,217.63,WN,0.6959,211.58,WN,0.6959,211.58,,,201831319814107MCIPHX
Table1a,2018,3,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,13891,MCI,ONT,1363,80,283.76,WN,0.5804,279.01,WN,0.5804,279.01,,,201831319813891MCIONT
Table1a,2018,3,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,10800,MCI,BUR,1363,32,252.19,WN,0.8007,244.57,WN,0.8007,244.57,,,201831319810800MCIBUR
Table1a,2018,3,33198,30852,"Kansas City, MO","Washington, DC (Metropolitan Area)",13198,10821,MCI,BWI,967,433,217.03,WN,0.8453,218.62,UA,0.0208,162.82,,,201831319810821MCIBWI
Table1a,2018,3,33198,30852,"Kansas City, MO","Washington, DC (Metropolitan Area)",13198,11278,MCI,DCA,967,600,219.29,WN,0.535,209.2,WN,0.535,209.2,,,201831319811278MCIDCA
Table1a,2018,3,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,11618,MCI,EWR,1148,407,261.46,UA,0.7698,263.03,WN,0.1346,248.59,,,201831319811618MCIEWR
Table1a,2018,3,33198,32467,"Kansas City, MO","Miami, FL (Metropolitan Area)",13198,11697,MCI,FLL,1251,293,205.77,WN,0.7403,204.3,WN,0.7403,204.3,,,201831319811697MCIFLL
Table1a,2018,3,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12197,MCI,HPN,1148,17,283.48,DL,0.5359,288.47,AA,0.3203,273.24,,,201831319812197MCIHPN
Table1a,2018,3,33198,30852,"Kansas City, MO","Washington, DC (Metropolitan Area)",13198,12264,MCI,IAD,967,148,272.58,UA,0.8424,273.43,WN,0.0221,201.8,,,201831319812264MCIIAD
Table1a,2018,3,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12391,MCI,ISP,1148,18,256.12,WN,0.908,256.88,WN,0.908,256.88,,,201831319812391MCIISP
Table1a,2018,3,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12478,MCI,JFK,1148,26,261.89,DL,0.4768,244.15,DL,0.4768,244.15,,,201831319812478MCIJFK
Table1a,2018,3,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,12892,MCI,LAX,1363,1087,180.97,WN,0.4771,191.18,NK,0.1934,110.73,,,201831319812892MCILAX
Table1a,2018,3,35412,32467,"Knoxville, TN","Miami, FL (Metropolitan Area)",15412,13303,TYS,MIA,724,27,318.42,DL,0.5691,298.59,DL,0.5691,298.59,,,201831541213303TYSMIA
Table1a,2018,3,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12197,TYS,HPN,684,8,305.89,DL,0.5417,314.96,AA,0.4444,298.38,,,201831541212197TYSHPN
Table1a,2018,3,35412,32467,"Knoxville, TN","Miami, FL (Metropolitan Area)",15412,11697,TYS,FLL,724,174,125.87,G4,0.8178,83.78,G4,0.8178,83.78,,,201831541211697TYSFLL
Table1a,2018,3,35412,30852,"Knoxville, TN","Washington, DC (Metropolitan Area)",15412,12264,TYS,IAD,465,25,267.02,UA,0.7854,234.3,UA,0.7854,234.3,,,201831541212264TYSIAD
Table1a,2018,3,35412,30852,"Knoxville, TN","Washington, DC (Metropolitan Area)",15412,11278,TYS,DCA,465,140,249.36,AA,0.923,244.22,AA,0.923,244.22,,,201831541211278TYSDCA
Table1a,2018,3,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,11618,TYS,EWR,684,263,165.58,UA,0.6825,176.88,G4,0.2348,78.2,,,201831541211618TYSEWR
Table1a,2018,3,35412,30852,"Knoxville, TN","Washington, DC (Metropolitan Area)",15412,10821,TYS,BWI,465,44,253.57,DL,0.4328,297.26,G4,0.2249,79.52,,,201831541210821TYSBWI
Table1a,2018,3,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12478,TYS,JFK,684,19,268.92,AA,0.5311,273.57,AA,0.5311,273.57,,,201831541212478TYSJFK
Table1a,2018,3,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12953,TYS,LGA,684,124,249.53,DL,0.8046,251.96,DL,0.8046,251.96,,,201831541212953TYSLGA
Table1a,2018,3,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12391,TYS,ISP,684,3,233.34,AA,1,233.34,AA,1,233.34,,,201831541212391TYSISP
Table1a,2018,3,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,15070,TYS,SWF,684,2,249.64,AA,0.6818,259.47,DL,0.3182,228.57,,,201831541215070TYSSWF
Table1a,2018,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,15070,LAS,SWF,2282,9,263.47,AA,0.6296,241.74,AA,0.6296,241.74,,,201831288915070LASSWF
Table1a,2018,3,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,14908,LAS,SNA,236,923,154.85,WN,0.6427,169.4,DL,0.3565,128.64,,,201831288914908LASSNA
Table1a,2018,3,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",12889,14831,LAS,SJC,414,1668,138.29,WN,0.7722,138.4,WN,0.7722,138.4,,,201831288914831LASSJC
Table1a,2018,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12953,LAS,LGA,2282,249,214.99,AA,0.3884,213.62,UA,0.2682,189.38,,,201831288912953LASLGA
Table1a,2018,3,32211,30466,"Las Vegas, NV","Phoenix, AZ",12889,14107,LAS,PHX,276,1445,148.44,WN,0.7466,146.02,WN,0.7466,146.02,,,201831288914107LASPHX
Table1a,2018,3,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,12954,LAS,LGB,236,1001,93.82,B6,0.8901,93.58,B6,0.8901,93.58,,,201831288912954LASLGB
Table1a,2018,3,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",12889,13303,LAS,MIA,2174,744,245.23,AA,0.9151,246.05,UA,0.0365,185.29,,,201831288913303LASMIA
Table1a,2018,3,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",12889,13796,LAS,OAK,414,1790,128.42,WN,0.7308,140,NK,0.18,89.15,,,201831288913796LASOAK
Table1a,2018,3,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,13891,LAS,ONT,236,269,163.17,WN,1,163.17,WN,1,163.17,,,201831288913891LASONT
Table1a,2018,3,32211,33667,"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",12889,13931,LAS,ORF,2154,238,229.68,AA,0.2566,262.77,F9,0.1582,104.88,,,201831288913931LASORF
Table1a,2018,3,32211,33667,"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",12889,14098,LAS,PHF,2154,27,265.7,AA,0.8016,250.98,AA,0.8016,250.98,,,201831288914098LASPHF
Table1a,2018,3,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",12889,14771,LAS,SFO,414,3371,134.63,UA,0.4028,143.4,AS,0.3268,125.09,,,201831288914771LASSFO
Table1a,2018,3,32211,33195,"Las Vegas, NV","Tampa, FL (Metropolitan Area)",12889,15304,LAS,TPA,1984,881,169.39,WN,0.433,209.31,NK,0.1587,80.22,,,201831288915304LASTPA
Table1a,2018,3,32211,30466,"Las Vegas, NV","Phoenix, AZ",12889,10466,LAS,AZA,276,46,79.95,G4,1,79.95,G4,1,79.95,,,201831288910466LASAZA
Table1a,2018,3,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,10800,LAS,BUR,236,913,154.41,WN,0.9995,154.42,WN,0.9995,154.42,,,201831288910800LASBUR
Table1a,2018,3,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",12889,10821,LAS,BWI,2106,1389,199.04,WN,0.6846,220.87,NK,0.2382,109.2,,,201831288910821LASBWI
Table1a,2018,3,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",12889,11278,LAS,DCA,2106,511,278.32,AA,0.5526,304.27,WN,0.2237,207.28,,,201831288911278LASDCA
Table1a,2018,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,11618,LAS,EWR,2282,2163,235.75,UA,0.7793,258.64,NK,0.1326,111.14,,,201831288911618LASEWR
Table1a,2018,3,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",12889,11697,LAS,FLL,2174,869,168.98,NK,0.3821,98.66,NK,0.3821,98.66,,,201831288911697LASFLL
Table1a,2018,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12197,LAS,HPN,2282,22,247.45,AA,0.4439,227.77,AA,0.4439,227.77,,,201831288912197LASHPN
Table1a,2018,3,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",12889,12264,LAS,IAD,2106,748,232.07,UA,0.5926,291.23,F9,0.3075,109.94,,,201831288912264LASIAD
Table1a,2018,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12391,LAS,ISP,2282,23,260.59,WN,0.8458,264.35,F9,0.0888,170.74,,,201831288912391LASISP
Table1a,2018,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12478,LAS,JFK,2282,2943,240.99,DL,0.4005,258.19,B6,0.3033,233.57,,,201831288912478LASJFK
Table1a,2018,3,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,12892,LAS,LAX,236,3909,109.34,WN,0.3121,112.37,AS,0.147,98.09,,,201831288912892LASLAX
Table1a,2018,3,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,12892,LIT,LAX,1494,164,226.05,WN,0.2852,228.8,G4,0.2111,107.76,,,201831299212892LITLAX
Table1a,2018,3,32600,30852,"Little Rock, AR","Washington, DC (Metropolitan Area)",12992,12264,LIT,IAD,912,22,302.92,DL,0.478,299.24,UA,0.1756,282.03,,,201831299212264LITIAD
Table1a,2018,3,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,14908,LIT,SNA,1494,34,321.63,WN,0.3671,280.67,WN,0.3671,280.67,,,201831299214908LITSNA
Table1a,2018,3,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,12954,LIT,LGB,1494,1,291.84,AA,0.5556,396.6,WN,0.4444,160.9,,,201831299212954LITLGB
Table1a,2018,3,32600,30852,"Little Rock, AR","Washington, DC (Metropolitan Area)",12992,11278,LIT,DCA,912,150,255.18,AA,0.6159,270.27,WN,0.179,205.09,,,201831299211278LITDCA
Table1a,2018,3,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,13891,LIT,ONT,1494,28,267.37,WN,0.5534,246,WN,0.5534,246,,,201831299213891LITONT
Table1a,2018,3,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,10800,LIT,BUR,1494,14,275.23,WN,0.8516,257.17,WN,0.8516,257.17,,,201831299210800LITBUR
Table1a,2018,3,32600,30852,"Little Rock, AR","Washington, DC (Metropolitan Area)",12992,10821,LIT,BWI,912,59,257.62,WN,0.4412,235,WN,0.4412,235,,,201831299210821LITBWI
Table1a,2018,3,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12954,13931,LGB,ORF,2371,1,447.62,AA,0.875,447.29,AA,0.875,447.29,,,201831295413931LGBORF
Table1a,2018,3,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",12954,13871,LGB,OMA,1330,4,246.87,AA,0.375,212.26,WN,0.3,175.33,,,201831295413871LGBOMA
Table1a,2018,3,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",12954,13851,LGB,OKC,1187,4,327.61,DL,0.5556,380.15,WN,0.3611,210.08,,,201831295413851LGBOKC
Table1a,2018,3,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12954,13796,LGB,OAK,372,1259,97.36,B6,0.5389,96.55,B6,0.5389,96.55,,,201831295413796LGBOAK
Table1a,2018,3,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",12954,13495,LGB,MSY,1670,2,303.72,WN,0.5882,336.02,B6,0.1176,196.5,,,201831295413495LGBMSY
Table1a,2018,3,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",12954,13487,LGB,MSP,1535,10,347.99,AA,0.4615,330.93,WN,0.1319,291.96,,,201831295413487LGBMSP
